complaint_id_1,complaint_id_2,text_1,text_2,category,similarity_score,is_known_dup
CMP2257,CMP2254,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan repayment schedule shared at disbursement does not match what is being dedu...,Loan Services,1.0,False
CMP2214,CMP2214,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2214,CMP2220,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2214,CMP2223,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2094,CMP2094,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit Card,1.0,False
CMP2094,CMP2091,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit Card,1.0,False
CMP2094,CMP2085,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit card upgrade to platinum was rejected without any reason. My income and r...,Credit Card,1.0,False
CMP2313,CMP2313,Cannot download my account statement from the mobile app. Option is greyed out. ...,Cannot download my account statement from the mobile app. Option is greyed out. ...,Mobile Banking App,1.0,False
CMP2313,CMP2322,Cannot download my account statement from the mobile app. Option is greyed out. ...,Cannot download my account statement from the mobile app. Option is greyed out. ...,Mobile Banking App,1.0,False
CMP2313,CMP2319,Cannot download my account statement from the mobile app. Option is greyed out. ...,Cannot download my account statement from the mobile app. Option is greyed out. ...,Mobile Banking App,1.0,False
CMP2219,CMP2219,I am writing to complain about the following issue. My net banking account was s...,I am writing to complain about the following issue. My net banking account was s...,Internet Banking,1.0,False
CMP2324,CMP2330,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2324,CMP2336,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile banking PIN gets reset automatically every few days forcing me to set it ...,Mobile Banking App,1.0,False
CMP2277,CMP2277,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2277,CMP2274,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2277,CMP2271,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2063,CMP2063,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2063,CMP2066,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2063,CMP2057,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2212,CMP2212,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2212,CMP2215,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2212,CMP2221,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2231,CMP2231,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2231,CMP2234,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2231,CMP2237,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,My mobile number update request is pending for 1 month. I cannot receive OTPs on...,KYC / Documentation,1.0,False
CMP2041,CMP2041,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2041,CMP2038,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2111,CMP2099,I visited the branch 4 times for a simple signature update but the work is still...,I visited the branch 4 times for a simple signature update but the work is still...,Customer Service,1.0,False
CMP2377,CMP2377,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2377,CMP2365,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2377,CMP2371,I cannot find the option to break my FD prematurely in the net banking portal....,I cannot find the option to break my FD prematurely in the net banking portal....,Fixed Deposit,1.0,False
CMP2148,CMP2148,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2148,CMP2142,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2148,CMP2151,Transfer to my own account in another bank is taking more than 24 hours to refle...,Transfer to my own account in another bank is taking more than 24 hours to refle...,Fund Transfer / NEFT / RTGS,1.0,False
CMP2353,CMP2353,I am writing to complain about the following issue. Recurring deposit account no...,I am writing to complain about the following issue. Recurring deposit account no...,Account Opening,1.0,False
CMP2353,CMP2356,I am writing to complain about the following issue. Recurring deposit account no...,I am writing to complain about the following issue. Recurring deposit account no...,Account Opening,1.0,False
